A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02171;65.81389;21.635
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02173;65.66913000000001;21.061970000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02174;66.27887000000001;21.12853
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02176;65.03398;21.56089
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02181;66.26176000000001;22.842750000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02184;66.80938;22.33154
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02186;65.54444000000001;22.12806
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02188;65.31207;22.37093
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02191;65.69720000000001;23.095860000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02197;65.8237;24.111240000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02199;66.62226000000001;23.46345
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02207;63.282630000000005;12.121810000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02209;63.04375;12.27485
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02210;63.185410000000005;12.1734
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02221;63.83851000000001;13.500890000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02230;64.21716;15.55291
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02231;63.67611000000001;14.604790000000001
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02236;63.768460000000005;15.327910000000001
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02242;64.08748;16.235560000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02245;64.57982000000001;16.83856
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02247;63.151230000000005;16.16993
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02254;64.16503;17.315330000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02260;63.12425;18.251810000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02261;64.54812000000001;18.71302
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02263;64.07438;18.361880000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02265;63.650330000000004;18.546580000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02219;64.50445;14.2207
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02243;63.683910000000004;16.94996
